generacion,hipervolumen,id_solucion,delta_ttv,num_cortes,calles_cortadas,aristas_cortadas
33,86889897.5931,10,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
34,87172670.5497,0,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
34,87172670.5497,1,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
34,87172670.5497,2,852912.65,1,"3a Calle NE, Puente del Barrio Suyapa",12121728925-12121728919-0
34,87172670.5497,3,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
34,87172670.5497,4,28253582.83,4,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 826485101-5035807331-0; 1681023824-3391839073-0
34,87172670.5497,5,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
34,87172670.5497,6,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
34,87172670.5497,7,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
34,87172670.5497,8,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
34,87172670.5497,9,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
34,87172670.5497,10,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
35,87172670.5497,0,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
35,87172670.5497,1,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
35,87172670.5497,2,852912.65,1,"3a Calle NE, Puente del Barrio Suyapa",12121728925-12121728919-0
35,87172670.5497,3,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
35,87172670.5497,4,28253582.83,4,1a Calle SO | 1a Avenida SO | Antigua Carretera del Norte | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 826485101-5035807331-0; 1681023824-3391839073-0
35,87172670.5497,5,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
35,87172670.5497,6,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
35,87172670.5497,7,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
35,87172670.5497,8,24405440.08,3,"1a Calle SO | 1a Avenida SO | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 12121728925-12121728919-0
35,87172670.5497,9,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
35,87172670.5497,10,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
36,90791703.8841,0,852912.65,1,"3a Calle NE, Puente del Barrio Suyapa",12121728925-12121728919-0
36,90791703.8841,1,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
36,90791703.8841,2,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
36,90791703.8841,3,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
36,90791703.8841,4,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
36,90791703.8841,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
36,90791703.8841,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
36,90791703.8841,7,28339233.31,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 1681023824-3391839073-0
37,90791703.8841,0,852912.65,1,"3a Calle NE, Puente del Barrio Suyapa",12121728925-12121728919-0
37,90791703.8841,1,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
37,90791703.8841,2,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
37,90791703.8841,3,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
37,90791703.8841,4,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
37,90791703.8841,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
37,90791703.8841,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
37,90791703.8841,7,28339233.31,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 1681023824-3391839073-0
37,90791703.8841,8,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
37,90791703.8841,9,28339233.31,4,1a Calle SO | 1a Avenida SO | 5a Avenida SE | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 2287106082-2287106085-0; 1681023824-3391839073-0
38,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
38,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
38,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
38,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
38,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
38,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
38,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
38,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
38,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
38,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
38,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
39,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
39,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
39,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
39,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
39,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
39,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
39,94364130.1520,12,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
40,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
40,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
40,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
40,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
40,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
40,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,12,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
40,94364130.1520,14,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
41,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
41,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
41,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
41,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
41,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,12,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,14,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,15,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
41,94364130.1520,16,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,17,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
41,94364130.1520,18,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
41,94364130.1520,19,28574469.56,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3154921857-12121728925-0
42,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
42,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,12,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,14,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,15,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
42,94364130.1520,16,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,17,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,18,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,19,28574469.56,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3154921857-12121728925-0
42,94364130.1520,20,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,21,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,22,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,23,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
42,94364130.1520,24,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
42,94364130.1520,25,28574469.56,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3154921857-12121728925-0
43,94364130.1520,0,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
43,94364130.1520,1,5021942.13,2,(sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),1681023824-3391839073-0; 3154921857-12121728925-0
43,94364130.1520,2,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
43,94364130.1520,3,28638792.86,5,"1a Calle SO | 1a Avenida SO | 1a Avenida SE | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 521417211-1681021113-0; 1681023824-3391839073-0; 12121728925-12121728919-0
43,94364130.1520,4,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,5,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,6,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,7,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,8,28574469.56,4,"1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 12121728925-12121728919-0
43,94364130.1520,9,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,94364130.1520,10,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,11,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,12,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,13,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,14,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,15,4190102.66,1,(sin nombre: 1681023824-3391839073),1681023824-3391839073-0
43,94364130.1520,16,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,17,27938822.94,3,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0
43,94364130.1520,18,5021942.13,2,"(sin nombre: 1681023824-3391839073) | 3a Calle NE, Puente del Barrio Suyapa",1681023824-3391839073-0; 12121728925-12121728919-0
43,94364130.1520,19,28574469.56,4,1a Calle SO | 1a Avenida SO | (sin nombre: 1681023824-3391839073) | (sin nombre: 3154921857-12121728925),2287109250-1681021088-0; 1681021102-1681021088-0; 1681023824-3391839073-0; 3154921857-12121728925-0
